,index,Тип объекта,Площадь участка,Площадь общая,Площадь жилая,Уровней в доме,Год постройки,Процент готовности,Материал стен,Материал крыши,Отопление,Канализация,Электроснабжение,Вода,Телефон,Условия продажи,Номер договора,Область,Район,Населенный пункт,Номер дома,Сельсовет,Координаты,Цена,Площадь кухни,Газ,Баня,Гараж,Статус земли,Сад,Хозпостройки,Возможен торг,Рядом лес,Водоем,Ландшафтный дизайн,Улица,Ширина застройки,Длина застройки,Теплица,Мебель,Направление,Ремонт,Камин,Строительные материалы,Район города,Беседка,Микрорайон,Новостройка,Бассейн,Элитный коттедж,Пруд на участке,Аукцион
0,3291793,['Дача'],"['6.09', 'соток']","['86.9', 'м²']","['58', 'м²']",['2'],['1995'],['100'],['Дерево'],['Шифер'],['Печное'],,['Есть'],['Колодец'],,"['Чистая', 'продажа']","['1788/1', 'от', '27.03.2024']","['Минская', 'область']","['Пуховичский', 'район']","['с/т', 'Эталон']",,"['Блужский', 'с/с']","['53.397752,', '28.224482']",26 691 р.,"['12.3', 'м²']",,,,['Частная'],1.0,1.0,,1.0,1.0,1.0,,"['5.42', 'м']","['10.37', 'м']",,['Есть'],,,,,,,,,,,,
0,2907474,['Дача'],"['7.07', 'соток']","['47.9', 'м²']","['36.6', 'м²']",['1'],['2000'],,"['Блок', 'газосиликатный']",['Металло-черепица'],"['На', 'газу']",['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['3321/1', 'от', '12.11.2022']","['Брестская', 'область']","['Брестский', 'район']","['г.', 'Брест']",,,"['52.04509,', '23.736528']",130 200 р.,"['11.3', 'м²']",['Есть'],,,['Частная'],,,['Да'],,,,,,,,,,,,,"['Московский', 'район']",,,,,,,
0,3182157,['Дача'],"['5.91', 'соток']","['46.1', 'м²']","['32', 'м²']",['2'],['1998'],['100'],['Кирпичный'],['Шифер'],['Печное'],['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['207/5', 'от', '16.10.2023']","['Минская', 'область']","['Борисовский', 'район']","['д.', 'Старое', 'Янчино']",,"['Моисеевщинский', 'с/с']","['54.408681,', '28.625634']",23 762 р.,"['14.1', 'м²']",['Нет'],,,['Частная'],1.0,,['Да'],1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
0,3276490,['Дача'],"['9.03', 'соток']","['34.29', 'м²']","['28.72', 'м²']",['2'],['2019'],,"['Блок', 'газосиликатный']",['Металло-черепица'],"['На', 'газу']",['Местная'],['Есть'],"['Центральный', 'водопровод']",,"['Чистая', 'продажа']","['590/3', 'от', '07.03.2024']","['Минская', 'область']","['Смолевичский', 'район']","['с/т', 'Экран']",,,"['54.071912,', '27.886879']",97 650 р.,,['Есть'],,,['Частная'],,,,1.0,1.0,1.0,,,,,['Есть'],"['Московское,', '25', 'км', 'от', 'МКАД']","['Отделка', 'деревом']",,,,,,,,,,
0,2572543,['Дача'],"['5.87', 'соток']","['32.8', 'м²']","['15.3', 'м²']",['1'],['2002'],,"['Белый', 'кирпич']",['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['90/3', 'от', '19.01.2022']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Боровая']",,,"['53.968956,', '27.63905']",96 023 р.,"['5.3', 'м²']",['Рядом'],,['Есть'],"['Пожизненноe', 'наследуемое', 'владение']",1.0,1.0,,1.0,,1.0,,,,,['Есть'],"['Логойское,', '1', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3282845,['Дача'],"['5.07', 'соток']","['120.2', 'м²']",,['3'],['2005'],['100'],['Дерево'],['Ондулин'],['Печное'],['Нет'],['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['397/1', 'от', '16.03.2024']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Экспресс']",,"['Шершунский', 'с/с']","['54.099832,', '27.230763']",92 768 р.,"['12', 'м²']",['Нет'],,,['Частная'],,,,1.0,1.0,1.0,,,,,,"['Молодечненское,', '32.5', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3294696,['Дача'],"['18.73', 'соток']",,,,,,,,,['Местная'],['220В'],['Скважина'],,"['Чистая', 'продажа']",,"['Минская', 'область']","['Воложинский', 'район']","['д.', 'Яршевичи']",['16'],"['Першайский', 'с/с']","['54.036336,', '26.902855']",81 375 р.,,,,,['Частная'],,,['Да'],1.0,1.0,,"['Заречная', 'ул.']",,,,,"['Раковское,', '36.9', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3206431,['Дача'],"['8', 'соток']","['31.9', 'м²']","['20', 'м²']",['2'],['1988'],['100'],['Дерево'],['Шифер'],['Печное'],['Местная'],['Есть'],['Скважина'],,,"['660/2', 'от', '05.12.2023']","['Минская', 'область']","['Борисовский', 'район']","['с/т', 'Красный', 'Октябрь']",,"['Пригородный', 'с/с']","['54.270118,', '28.333204']",52 731 р.,"['7', 'м²']",,['Есть'],,,,1.0,,1.0,1.0,,,,,1.0,['Есть'],,,,,,1.0,,,,,,
0,3220684,['Дача'],"['5.02', 'соток']","['59.5', 'м²']","['35', 'м²']",,['1983'],,['Кирпичный'],,['Печное'],['Местная'],,['Скважина'],,"['Чистая', 'продажа']",['7684'],"['Брестская', 'область']","['Брестский', 'район']","['Мухавецкий', 'с/с']",,"['Мухавецкий', 'с/с']","['52.063433,', '23.79919']",61 845 р.,"['10', 'м²']",['Рядом'],,,['Частная'],,,,,,,,,,,,,,,,,,,,,,,
0,3205497,['Дача'],"['5.2', 'соток']","['98.9', 'м²']","['40.4', 'м²']",['1'],['2022'],,"['Блок', 'газосиликатный']",['Металло-черепица'],"['На', 'газу']",['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['3719/1', 'от', '05.12.2023']","['Брестская', 'область']","['Брестский', 'район']","['д.', 'Каменица-Жировецкая']",,,"['52.06602,', '23.778107']",309 225 р.,"['28.7', 'м²']",['Есть'],,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,2958431,['Дача'],"['6', 'соток']","['100', 'м²']",,['1'],['2011'],,['Блочный'],['Шифер'],['Электрическое'],,['220В'],['Скважина'],,"['Чистая', 'продажа']","['630008', 'от', '03.05.2023']","['Гродненская', 'область']","['Гродненский', 'район']","['с/т', 'Стекольщик-Тарусичи']",['20'],,"['53.654218,', '23.73972']",133 455 р.,,,,,['Частная'],,,,,,,,,,,,,,,,,,,,,,,
0,3159872,['Дача'],"['5.13', 'соток']","['47.9', 'м²']",,['1'],['1985'],,['Каркасно-засыпной'],['Шифер'],['Печное'],,['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['3173/1', 'от', '06.10.2023']","['Брестская', 'область']","['Брестский', 'район']","['с/т', 'Здоровье', '2008']",,,"['52.001634,', '23.719265']",50 453 р.,,['Рядом'],,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3147885,['Дача'],"['6', 'соток']","['77', 'м²']",,,,,,['Шифер'],['Печное'],,['Есть'],,,,"['170/4', 'от', '07.09.2023']","['Витебская', 'область']","['Витебский', 'район']","['г.', 'Витебск']",,,"['55.220284,', '30.159489']",43 943 р.,"['28', 'м²']",,,,,1.0,1.0,,,,1.0,"['Улановичская', 'ул.']",,,1.0,,,,,,"['Октябрьский', 'район']",,['Улановичи'],,,,,
0,2994911,['Дача'],"['8', 'соток']","['60', 'м²']","['36', 'м²']",['1'],['2023'],,['Блочный'],['Металло-черепица'],,,,['Скважина'],,"['Чистая', 'продажа']","['193/6', 'от', '20.03.2023']","['Гродненская', 'область']","['Гродненский', 'район']","['с/т', 'Салют-4']",,,"['53.515504,', '23.802867']",87 885 р.,"['12', 'м²']",,,,['Частная'],,,,,,,,,,,,,,,,,,,,,,,
0,3136130,['Дача'],"['6.21', 'соток']",,,,['1995'],,['Кирпичный'],['Шифер'],['Печное'],['Нет'],['Есть'],['Скважина'],,"['Чистая', 'продажа']",,"['Минская', 'область']","['Пуховичский', 'район']","['г.', 'Марьина', 'Горка']",,,"['53.399378,', '28.221077']",16 926 р.,,['Нет'],,,['Частная'],,1.0,['Да'],1.0,1.0,1.0,,"['6.3', 'м']","['8', 'м']",1.0,,,,,,,,,,,,,
0,3249289,['Дача'],"['0.14', 'соток']","['42.3', 'м²']","['35.3', 'м²']",,['1947'],,['Дерево'],['Шифер'],['Нет'],"['С/у', 'на', 'улице']",['220В'],['Скважина'],,,,"['Могилевская', 'область']","['Осиповичский', 'район']","['аг.', 'Протасевичи']",['3'],"['Протасевичский', 'с/с']","['53.302212,', '28.563756']",17 903 р.,,['Рядом'],,,,,1.0,['Да'],1.0,1.0,,"['Пелагеи', 'Козловской', 'ул.']","['54.8', 'м']",,,,,,,,,1.0,,,,,,
0,3298666,['Дача'],"['5.02', 'соток']","['48.8', 'м²']",,['2'],['1983'],,['Дерево'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Скважина'],,"['Чистая', 'продажа']",,"['Гомельская', 'область']","['Гомельский', 'район']","['п.', 'Баштан']",,"['Грабовский', 'с/с']","['52.213147,', '31.094124']",29 295 р.,,['Нет'],,,['Частная'],,1.0,['Да'],1.0,,,,,,,['Есть'],,,,,,,,,,,,
0,3287320,['Дача'],"['7', 'соток']","['50', 'м²']","['40', 'м²']",['2'],['1994'],['90'],"['Белый', 'кирпич']",['Шифер'],['Печное'],['Местная'],['Есть'],['Сезонная'],,"['Чистая', 'продажа']",,"['Минская', 'область']","['Минский', 'район']","['аг.', 'Петришки']",,"['Петришковский', 'с/с']","['54.078765,', '27.188119']",65 100 р.,,['Нет'],,['Есть'],"['Пожизненноe', 'наследуемое', 'владение']",,,['Да'],1.0,,,,"['4.05', 'м']","['5.26', 'м']",,['Есть'],"['Молодечненское,', '19.7', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3189698,['Дача'],"['6.91', 'соток']","['121.7', 'м²']","['65', 'м²']",['3'],['1998'],['100'],['Дерево'],['Шифер'],"['На', 'газу']",['Местная'],['Есть'],"['Центральный', 'водопровод']",,"['Чистая', 'продажа']",,"['Минская', 'область']","['Минский', 'район']","['с/т', 'Солнечная', 'поляна-2']",['181'],"['Боровлянский', 'с/с']","['54.020465,', '27.655022']",143 220 р.,"['8', 'м²']",['Есть'],['Есть'],,['Частная'],1.0,1.0,,1.0,,,,,,,['Есть'],"['Логойское,', '11', 'км', 'от', 'МКАД']",,['Да'],,,,,,,,,
0,3286430,['Дача'],"['15', 'соток']","['119.8', 'м²']","['83.5', 'м²']",['3'],['1989'],['100'],['Кирпичный'],['Шифер'],['Печное'],['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['52/2-24', 'от', '15.03.2024']","['Витебская', 'область']","['Витебский', 'район']","['с/т', 'Автомобилист']",,"['Октябрьский', 'с/с']","['55.12179,', '30.301182']",65 100 р.,"['10.2', 'м²']",['Нет'],['Есть'],['Есть'],['Частная'],1.0,1.0,,1.0,1.0,,,"['8', 'м']","['7', 'м']",1.0,['Есть'],,,['Да'],,,,,,,,,
0,2752569,['Дача'],"['6.24', 'соток']","['66.5', 'м²']","['37.8', 'м²']",['1'],,,"['Блок', 'газосиликатный']",['Шифер'],['Печное'],['Местная'],['Есть'],['Скважина'],,"['Чистая', 'продажа']","['1170/1', 'от', '26.04.2022']","['Брестская', 'область']","['Брестский', 'район']","['с/т', 'Лесная', 'поляна', 'ОСВОД']",,,"['52.038213,', '23.904857']",94 395 р.,"['7.7', 'м²']",,,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
0,3192352,['Дача'],"['8', 'соток']",,,['2'],,['100'],['Кирпичный'],['Шифер'],['Печное'],,['Есть'],,,,,"['Витебская', 'область']","['Полоцкий', 'район']","['д.', 'Бездедовичи']",['154'],"['Ветринский', 'с/с']","['55.476979,', '28.426587']",29 295 р.,,,['Есть'],,['Частная'],,,['Да'],1.0,,1.0,,,,,['Есть'],,"['Отделка', 'деревом']",,,,1.0,,,,,,
0,3285011,['Дача'],"['3.66', 'сотки']","['48.3', 'м²']","['31.3', 'м²']",['2'],['1987'],['100'],['Сборно-щитовой'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['686/3', 'от', '19.03.2024']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Архитектор']",,,"['54.060367,', '27.6769']",58 590 р.,"['3.4', 'м²']",['Нет'],,,['Частная'],1.0,,,1.0,1.0,1.0,,"['4.8', 'м']","['7.8', 'м']",,['Есть'],"['Логойское,', '15', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3255627,['Дача'],"['6.61', 'соток']","['23', 'м²']",,['1'],['1999'],,['Кирпичный'],['Шифер'],['Печное'],"['С/у', 'на', 'улице']",['Есть'],['Сезонная'],,"['Чистая', 'продажа']","['115/1', 'от', '14.02.2024']","['Минская', 'область']","['Минский', 'район']","['с/т', 'Маяк']",,"['Хатежинский', 'с/с']","['53.860078,', '27.289552']",58 590 р.,,['Нет'],,,['Частная'],,,,,,,,,,,,"['Раковское,', '18', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,3037429,['Дача'],"['10', 'соток']",,,,,,,,,,,,,"['Чистая', 'продажа']",,"['Минская', 'область']","['Борисовский', 'район']","['д.', 'Большое', 'Стахово']",,"['Пригородный', 'с/с']","['54.255991,', '28.421547']",48 825 р.,,,,['Есть'],['Частная'],,,['Да'],1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,
0,3016530,['Дача'],"['20', 'соток']",,,,['2019'],,,,,,['Есть'],['Скважина'],,"['Чистая', 'продажа']",,"['Могилевская', 'область']","['Могилевский', 'район']","['с/т', 'Вагонник-2008']",,"['Пашковский', 'с/с']","['54.039211,', '30.278202']",,,,['Есть'],,['Частная'],1.0,1.0,['Да'],1.0,,1.0,,,,,,,,,,,,,,,,1.0,
0,3059449,['Дача'],"['6', 'соток']","['46.8', 'м²']","['37.2', 'м²']",['1'],['1990'],['100'],['Кирпичный'],['Шифер'],['Нет'],"['С/у', 'на', 'улице']",['Есть'],['Рядом'],,"['Чистая', 'продажа']","['168/1', 'от', '07.06.2023']","['Минская', 'область']","['Молодечненский', 'район']","['с/т', 'ИВУШКА', '1']",,"['Олехновичский', 'с/с']","['54.075174,', '27.132966']",52 080 р.,"['9.2', 'м²']",['Есть'],,['Есть'],['Частная'],1.0,1.0,,,,1.0,,,,1.0,['Есть'],,,,,,1.0,,,,,,
0,3293914,['Дача'],"['5', 'соток']","['95', 'м²']","['67.1', 'м²']",['2'],['2006'],['100'],['Кирпичный'],['Шифер'],['Печное'],,['Есть'],['Сезонная'],,,"['738/1', 'от', '11.04.2023']","['Минская', 'область']","['Молодечненский', 'район']","['с/т', 'ЗЕЛЕНАЯ', 'ДУБРАВУШКА']",,"['Радошковичский', 'с/с']","['54.106743,', '27.150288']",43 910 р.,"['8.1', 'м²']",,,,,,,,1.0,1.0,1.0,,,,,,"['Молодечненское,', '34', 'км', 'от', 'МКАД']",,,,,,,,,,,
0,2924705,['Дача'],"['5', 'соток']","['56', 'м²']",,['1'],,,"['Блок', 'газосиликатный']",,,['Местная'],,['Скважина'],,['Обмен'],"['3389/1', 'от', '17.11.2022']","['Брестская', 'область']","['Брестский', 'район']","['с/т', 'Чабарок', 'ЖРЭУ', 'г.Бреста']",,,"['52.017644,', '23.721137']",26 040 р.,,,,,['Частная'],,,['Да'],,,,,,,,,,,,,,,,,,,,
